M,N,K,g,gm,gn,act_reuse_groups,wgt_reuse_groups,mtile,ntile,ktile,k_iters,area_x_g,resident_blocks,phase_count,cycles_total,cycles_compute,cycles_memory,cycles_control,cycles_exposed_load,overlap_hidden_cycles,overlap_hidden_ratio,overlap_hidden_load_ratio,overlap_ratio,utilization
1024,2560,960,2,1,2,1,2,16,32,64,15,1024,3,1,6318152.0,2764800.0,7700480.0,0.0,3225672.0,4147128.0,0.656383,0.56249,0.538554,1.0
1024,2560,2560,2,1,2,1,2,16,32,64,40,1024,3,1,16302152.0,7372800.0,19988480.0,0.0,8601672.0,11059128.0,0.678385,0.562496,0.553275,1.0
1024,2560,10240,2,1,2,1,2,16,32,64,160,1024,3,1,64225352.0,29491200.0,78970880.0,0.0,34406472.0,44236728.0,0.688774,0.562499,0.560165,1.0
1024,4864,896,2,1,2,1,2,16,32,64,14,1024,3,1,11245640.0,4902912.0,13697024.0,0.0,5720136.0,7354296.0,0.653969,0.562494,0.536927,1.0
1024,5632,2048,2,1,2,1,2,16,32,64,32,1024,3,1,28835912.0,12976128.0,35323904.0,0.0,15138888.0,19464120.0,0.674996,0.562498,0.551018,1.0
1024,7680,2560,2,1,2,1,2,16,32,64,40,1024,3,1,48906312.0,22118400.0,59965440.0,0.0,25804872.0,33177528.0,0.678389,0.562499,0.553277,1.0
1024,8192,2048,2,1,2,1,2,16,32,64,32,1024,3,1,41943112.0,18874368.0,51380224.0,0.0,22020168.0,28311480.0,0.674997,0.562499,0.551019,1.0
1024,8960,1536,2,1,2,1,2,16,32,64,24,1024,3,1,34693192.0,15482880.0,42434560.0,0.0,18063432.0,23224248.0,0.669418,0.562498,0.547296,1.0
1024,9216,2304,2,1,2,1,2,16,32,64,36,1024,3,1,52936776.0,23887872.0,64880640.0,0.0,27869256.0,35831736.0,0.676878,0.562499,0.552272,1.0
1024,10240,2560,2,1,2,1,2,16,32,64,40,1024,3,1,65208392.0,29491200.0,79953920.0,0.0,34406472.0,44236728.0,0.67839,0.562499,0.553278,1.0
1024,32000,2048,2,1,2,1,2,16,32,64,32,1024,3,1,163840072.0,73728000.0,200704000.0,0.0,86016072.0,110591928.0,0.674999,0.5625,0.55102,1.0
1024,32768,2560,2,1,2,1,2,16,32,64,40,1024,3,1,208666696.0,94371840.0,255852544.0,0.0,110100552.0,141557688.0,0.678391,0.5625,0.553278,1.0
1024,49152,960,2,1,2,1,2,16,32,64,15,1024,3,1,121307208.0,53084160.0,147849216.0,0.0,61931592.0,79626168.0,0.656401,0.562499,0.538563,1.0
1024,49152,2048,2,1,2,1,2,16,32,64,32,1024,3,1,251658312.0,113246208.0,308281344.0,0.0,132120648.0,169869240.0,0.675,0.5625,0.55102,1.0
1024,50272,2048,2,2,1,2,1,16,32,64,32,1024,3,1,257392712.0,115826688.0,315305984.0,0.0,135131208.0,173739960.0,0.675,0.5625,0.55102,1.0
1024,100352,2048,2,1,2,1,2,16,32,64,32,1024,3,1,513802312.0,231211008.0,629407744.0,0.0,269746248.0,346816440.0,0.675,0.5625,0.55102,1.0
1024,151936,896,2,1,2,1,2,16,32,64,14,1024,3,1,351276104.0,153151488.0,427851776.0,0.0,178676808.0,229727160.0,0.653979,0.5625,0.536932,1.0
1024,151936,1536,2,1,2,1,2,16,32,64,24,1024,3,1,588296264.0,262545408.0,719568896.0,0.0,306303048.0,393818040.0,0.669421,0.5625,0.547297,1.0
1024,256000,2304,2,1,2,1,2,16,32,64,36,1024,3,1,1470464072.0,663552000.0,1802240000.0,0.0,774144072.0,995327928.0,0.67688,0.5625,0.552273,1.0
1024,262144,640,2,1,2,1,2,16,32,64,10,1024,3,1,442499144.0,188743680.0,536870912.0,0.0,220201032.0,283115448.0,0.63981,0.5625,0.527344,1.0
2048,128,896,2,1,2,1,2,16,32,64,14,1024,3,1,591944.0,258048.0,720896.0,0.0,301128.0,387000.0,0.653778,0.562395,0.536832,1.0
2048,256,640,2,1,2,1,2,16,32,64,10,1024,3,1,864328.0,368640.0,1048576.0,0.0,430152.0,552888.0,0.639674,0.562427,0.527275,1.0
2048,256,1536,2,1,2,1,2,16,32,64,24,1024,3,1,1982536.0,884736.0,2424832.0,0.0,1032264.0,1327032.0,0.669361,0.562469,0.547268,1.0
2048,256,2048,2,1,2,1,2,16,32,64,32,1024,3,1,2621512.0,1179648.0,3211264.0,0.0,1376328.0,1769400.0,0.674954,0.562477,0.550998,1.0
2048,320,960,2,1,2,1,2,16,32,64,15,1024,3,1,1579592.0,691200.0,1925120.0,0.0,806472.0,1036728.0,0.656326,0.562461,0.538526,1.0
2048,640,1024,2,1,2,1,2,16,32,64,16,1024,3,1,3358792.0,1474560.0,4096000.0,0.0,1720392.0,2211768.0,0.658501,0.562482,0.539982,1.0
2048,640,2048,2,1,2,1,2,16,32,64,32,1024,3,1,6553672.0,2949120.0,8028160.0,0.0,3440712.0,4423608.0,0.674982,0.562491,0.551011,1.0
2048,896,896,2,1,2,1,2,16,32,64,14,1024,3,1,4143176.0,1806336.0,5046272.0,0.0,2107464.0,2709432.0,0.65395,0.562485,0.536918,1.0
2048,896,4864,2,1,2,1,2,16,32,64,76,1024,3,1,21475400.0,9805824.0,26378240.0,0.0,11440200.0,14708664.0,0.684908,0.562497,0.557606,1.0
2048,960,960,2,1,2,1,2,16,32,64,15,1024,3,1,4738632.0,2073600.0,5775360.0,0.0,2419272.0,3110328.0,0.656377,0.562487,0.538551,1.0
2048,960,2560,2,1,2,1,2,16,32,64,40,1024,3,1,12226632.0,5529600.0,14991360.0,0.0,6451272.0,8294328.0,0.678382,0.562495,0.553274,1.0
2048,1024,640,2,1,2,1,2,16,32,64,10,1024,3,1,3457096.0,1474560.0,4194304.0,0.0,1720392.0,2211768.0,0.639776,0.562482,0.527327,1.0
2048,1024,2304,2,1,2,1,2,16,32,64,36,1024,3,1,11763784.0,5308416.0,14417920.0,0.0,6193224.0,7962552.0,0.67687,0.562495,0.552268,1.0
2048,1536,1536,2,1,2,1,2,16,32,64,24,1024,3,1,11894856.0,5308416.0,14548992.0,0.0,6193224.0,7962552.0,0.669411,0.562495,0.547292,1.0
2048,1536,8960,2,1,2,1,2,16,32,64,140,1024,3,1,67485768.0,30965760.0,82968576.0,0.0,36126792.0,46448568.0,0.688272,0.562499,0.559833,1.0
2048,2048,640,2,1,2,1,2,16,32,64,10,1024,3,1,6914120.0,2949120.0,8388608.0,0.0,3440712.0,4423608.0,0.639793,0.562491,0.527335,1.0
2048,2048,2048,2,1,2,1,2,16,32,64,32,1024,3,1,20971592.0,9437184.0,25690112.0,0.0,11010120.0,14155704.0,0.674994,0.562497,0.551018,1.0
2048,2048,2304,2,1,2,1,2,16,32,64,36,1024,3,1,23527496.0,10616832.0,28835840.0,0.0,12386376.0,15925176.0,0.676875,0.562497,0.55227,1.0
2048,2048,5632,2,1,2,1,2,16,32,64,88,1024,3,1,56754248.0,25952256.0,69730304.0,0.0,30277704.0,38928312.0,0.68591,0.562499,0.55827,1.0
2048,2048,8192,2,1,2,1,2,16,32,64,128,1024,3,1,82313288.0,37748736.0,101187584.0,0.0,44040264.0,56623032.0,0.687897,0.562499,0.559585,1.0
2048,2304,2048,2,1,2,1,2,16,32,64,32,1024,3,1,23593032.0,10616832.0,28901376.0,0.0,12386376.0,15925176.0,0.674995,0.562497,0.551018,1.0
2048,2304,9216,2,1,2,1,2,16,32,64,144,1024,3,1,104104008.0,47775744.0,127991808.0,0.0,55738440.0,71663544.0,0.688384,0.562499,0.559907,1.0
2048,2560,960,2,1,2,1,2,16,32,64,15,1024,3,1,12636232.0,5529600.0,15400960.0,0.0,6451272.0,8294328.0,0.656393,0.562495,0.538559,1.0
2048,2560,2560,2,1,2,1,2,16,32,64,40,1024,3,1,32604232.0,14745600.0,39976960.0,0.0,17203272.0,22118328.0,0.678388,0.562498,0.553277,1.0
2048,2560,10240,2,1,2,1,2,16,32,64,160,1024,3,1,128450632.0,58982400.0,157941760.0,0.0,68812872.0,88473528.0,0.688775,0.5625,0.560166,1.0
2048,4864,896,2,1,2,1,2,16,32,64,14,1024,3,1,22491208.0,9805824.0,27394048.0,0.0,11440200.0,14708664.0,0.653974,0.562497,0.536929,1.0
2048,5632,2048,2,1,2,1,2,16,32,64,32,1024,3,1,57671752.0,25952256.0,70647808.0,0.0,30277704.0,38928312.0,0.674998,0.562499,0.551019,1.0
2048,7680,2560,2,1,2,1,2,16,32,64,40,1024,3,1,97812552.0,44236800.0,119930880.0,0.0,51609672.0,66355128.0,0.678391,0.562499,0.553278,1.0
2048,8192,2048,2,1,2,1,2,16,32,64,32,1024,3,1,83886152.0,37748736.0,102760448.0,0.0,44040264.0,56623032.0,0.674999,0.562499,0.55102,1.0
2048,8960,1536,2,1,2,1,2,16,32,64,24,1024,3,1,69386312.0,30965760.0,84869120.0,0.0,36126792.0,46448568.0,0.66942,0.562499,0.547296,1.0
2048,9216,2304,2,1,2,1,2,16,32,64,36,1024,3,1,105873480.0,47775744.0,129761280.0,0.0,55738440.0,71663544.0,0.676879,0.562499,0.552272,1.0
2048,10240,2560,2,1,2,1,2,16,32,64,40,1024,3,1,130416712.0,58982400.0,159907840.0,0.0,68812872.0,88473528.0,0.678391,0.5625,0.553278,1.0
2048,32000,2048,2,1,2,1,2,16,32,64,32,1024,3,1,327680072.0,147456000.0,401408000.0,0.0,172032072.0,221183928.0,0.675,0.5625,0.55102,1.0
2048,32768,2560,2,1,2,1,2,16,32,64,40,1024,3,1,417333320.0,188743680.0,511705088.0,0.0,220201032.0,283115448.0,0.678392,0.5625,0.553279,1.0
2048,49152,960,2,1,2,1,2,16,32,64,15,1024,3,1,242614344.0,106168320.0,295698432.0,0.0,123863112.0,159252408.0,0.656401,0.5625,0.538564,1.0
2048,49152,2048,2,1,2,1,2,16,32,64,32,1024,3,1,503316552.0,226492416.0,616562688.0,0.0,264241224.0,339738552.0,0.675,0.5625,0.55102,1.0
2048,50272,2048,2,2,1,2,1,16,32,64,32,1024,3,1,514785352.0,231653376.0,630611968.0,0.0,270262344.0,347479992.0,0.675,0.5625,0.55102,1.0
2048,100352,2048,2,1,2,1,2,16,32,64,32,1024,3,1,1027604552.0,462422016.0,1258815488.0,0.0,539492424.0,693632952.0,0.675,0.5625,0.55102,1.0
2048,151936,896,2,1,2,1,2,16,32,64,14,1024,3,1,702552136.0,306302976.0,855703552.0,0.0,357353544.0,459454392.0,0.653979,0.5625,0.536932,1.0
2048,151936,1536,2,1,2,1,2,16,32,64,24,1024,3,1,1176592456.0,525090816.0,1439137792.0,0.0,612606024.0,787636152.0,0.669421,0.5625,0.547297,1.0
2048,256000,2304,2,1,2,1,2,16,32,64,36,1024,3,1,2940928072.0,1327104000.0,3604480000.0,0.0,1548288072.0,1990655928.0,0.67688,0.5625,0.552273,1.0
2048,262144,640,2,1,2,1,2,16,32,64,10,1024,3,1,884998216.0,377487360.0,1073741824.0,0.0,440401992.0,566230968.0,0.63981,0.5625,0.527344,1.0
